python_tag,benchmark,class,mode,threads,runs,successful_runs,best_seconds,mean_seconds,best_mops,mean_mops
3.15t,MG,S,1,32,3,3,1.71,1.7533333333333332,4.45,4.343333333333334
3.15t,MG,S,2,1,3,3,3.24,3.2466666666666666,2.35,2.3433333333333333
3.15t,MG,S,2,2,3,3,1.66,1.6633333333333333,4.57,4.5633333333333335
3.15t,MG,S,2,4,3,3,0.87,0.87,8.74,8.713333333333333
3.15t,MG,S,2,8,3,3,0.49,0.49,15.57,15.49
3.15t,MG,S,2,16,3,3,0.34,0.3433333333333333,22.14,21.963333333333335
3.15t,MG,S,2,32,3,3,0.38,0.4366666666666667,20.03,17.643333333333334
3.15t,MG,S,3,1,3,3,0.01,0.01,826.98,823.42
3.15t,MG,S,3,2,3,3,0.02,0.02,362.85,346.5333333333333
3.15t,MG,S,3,4,3,3,0.03,0.03,240.31,227.37333333333333
3.15t,MG,S,3,8,3,3,0.05,0.056666666666666664,139.23,134.9
3.15t,MG,S,3,16,3,3,0.1,0.10666666666666667,73.23,72.08333333333333
3.15t,MG,S,3,32,3,3,0.22,0.22666666666666668,33.85,33.24666666666667
3.15t,MG,W,2,1,3,3,198.23,200.05999999999997,2.45,2.43
3.15t,MG,W,2,2,3,3,99.97,100.24666666666667,4.87,4.8533333333333335
3.15t,MG,W,2,4,3,3,50.36,50.49666666666667,9.66,9.636666666666667
3.15t,MG,W,2,8,3,3,25.53,25.743333333333336,19.06,18.903333333333332
3.15t,MG,W,2,16,3,3,13.29,13.343333333333334,36.62,36.46
3.15t,MG,W,2,32,3,3,8.37,8.536666666666667,58.1,56.99666666666667
3.15t,MG,W,3,1,3,3,0.45,0.4566666666666666,1075.75,1065.4866666666667
3.15t,MG,W,3,2,3,3,0.57,0.59,858.65,828.4699999999999
3.15t,MG,W,3,4,3,3,0.56,0.57,865.27,854.07
3.15t,MG,W,3,8,3,3,0.56,0.57,872.76,854.6733333333333
3.15t,MG,W,3,16,3,3,0.61,0.6266666666666666,794.85,774.5100000000001
3.15t,MG,W,3,32,3,3,0.79,0.8133333333333334,617.88,600.19
