python_tag,benchmark,class,mode,threads,rep,returncode,timed_out,verification,npb_seconds,mops,wall_seconds,python_version,node,slurm_job_id,slurm_array_task_id,raw_log
3.13t,IS,W,3,4,1,0,False,SUCCESSFUL,0.02,632.14,83.43578720092773,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t04__r01.txt
3.13t,IS,W,3,4,2,0,False,SUCCESSFUL,0.02,625.97,82.98414540290833,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t04__r02.txt
3.13t,IS,W,3,4,3,0,False,SUCCESSFUL,0.02,597.88,83.76666164398193,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t04__r03.txt
3.13t,IS,W,3,16,1,0,False,SUCCESSFUL,0.03,324.75,82.6214485168457,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t16__r01.txt
3.13t,IS,W,3,16,2,0,False,SUCCESSFUL,0.03,324.41,82.11455512046814,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t16__r02.txt
3.13t,IS,W,3,16,3,0,False,SUCCESSFUL,0.03,324.98,82.42457246780396,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t16__r03.txt
3.13t,IS,W,3,32,1,0,False,SUCCESSFUL,0.07,152.06,82.73696088790894,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t32__r01.txt
3.13t,IS,W,3,32,2,0,False,SUCCESSFUL,0.06,163.01,82.38129949569702,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t32__r02.txt
3.13t,IS,W,3,32,3,0,False,SUCCESSFUL,0.06,163.23,82.97248911857605,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__IS__W__m3__t32__r03.txt
3.13t,MG,S,2,1,1,0,False,SUCCESSFUL,2.83,2.68,92.393714427948,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t01__r01.txt
3.13t,MG,S,2,1,2,0,False,SUCCESSFUL,2.85,2.67,92.18096256256104,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t01__r02.txt
3.13t,MG,S,2,1,3,0,False,SUCCESSFUL,2.84,2.67,91.66882395744324,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t01__r03.txt
3.13t,MG,S,2,1,4,0,False,SUCCESSFUL,2.85,2.67,91.36252689361572,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t01__r04.txt
3.13t,MG,S,2,1,5,0,False,SUCCESSFUL,2.83,2.68,91.66210556030273,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t01__r05.txt
3.13t,MG,S,2,4,1,0,False,SUCCESSFUL,0.75,10.08,88.76708745956421,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t04__r01.txt
3.13t,MG,S,2,4,2,0,False,SUCCESSFUL,0.75,10.08,88.85328364372253,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t04__r02.txt
3.13t,MG,S,2,4,3,0,False,SUCCESSFUL,0.75,10.07,88.8368718624115,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t04__r03.txt
3.13t,MG,S,2,4,4,0,False,SUCCESSFUL,0.76,10.06,88.66161608695984,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t04__r04.txt
3.13t,MG,S,2,4,5,0,False,SUCCESSFUL,0.76,10.04,89.02264833450317,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t04__r05.txt
3.13t,MG,S,2,16,1,0,False,SUCCESSFUL,0.3,25.74,88.76185297966003,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t16__r01.txt
3.13t,MG,S,2,16,2,0,False,SUCCESSFUL,0.3,25.52,90.10928773880005,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t16__r02.txt
3.13t,MG,S,2,16,3,0,False,SUCCESSFUL,0.3,25.7,88.57941222190857,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t16__r03.txt
3.13t,MG,S,2,16,4,0,False,SUCCESSFUL,0.3,25.59,88.55337381362915,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t16__r04.txt
3.13t,MG,S,2,16,5,0,False,SUCCESSFUL,0.3,25.21,88.0832462310791,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t16__r05.txt
3.13t,MG,S,2,32,1,0,False,SUCCESSFUL,0.55,13.74,88.93680047988892,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t32__r01.txt
3.13t,MG,S,2,32,2,0,False,SUCCESSFUL,0.44,17.29,88.15001511573792,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t32__r02.txt
3.13t,MG,S,2,32,3,0,False,SUCCESSFUL,0.49,15.6,90.0138680934906,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t32__r03.txt
3.13t,MG,S,2,32,4,0,False,SUCCESSFUL,0.48,15.82,88.36201691627502,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t32__r04.txt
3.13t,MG,S,2,32,5,0,False,SUCCESSFUL,0.48,15.68,88.53216981887817,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m2__t32__r05.txt
3.13t,MG,S,3,1,1,0,False,SUCCESSFUL,0.01,852.61,173.64339089393616,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t01__r01.txt
3.13t,MG,S,3,1,2,0,False,SUCCESSFUL,0.01,851.4,174.2801821231842,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t01__r02.txt
3.13t,MG,S,3,1,3,0,False,SUCCESSFUL,0.01,857.15,172.98875331878662,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t01__r03.txt
3.13t,MG,S,3,1,4,0,False,SUCCESSFUL,0.01,847.55,172.08541011810303,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t01__r04.txt
3.13t,MG,S,3,1,5,0,False,SUCCESSFUL,0.01,854.92,172.30741357803345,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t01__r05.txt
3.13t,MG,S,3,4,1,0,False,SUCCESSFUL,0.03,266.5,172.8642179965973,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t04__r01.txt
3.13t,MG,S,3,4,2,0,False,SUCCESSFUL,0.03,275.34,172.94114136695862,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t04__r02.txt
3.13t,MG,S,3,4,3,0,False,SUCCESSFUL,0.03,270.08,172.41758561134338,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t04__r03.txt
3.13t,MG,S,3,4,4,0,False,SUCCESSFUL,0.03,270.24,172.28969812393188,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t04__r04.txt
3.13t,MG,S,3,4,5,0,False,SUCCESSFUL,0.03,278.57,172.47622632980347,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t04__r05.txt
3.13t,MG,S,3,16,1,0,False,SUCCESSFUL,0.1,75.51,172.241614818573,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t16__r01.txt
3.13t,MG,S,3,16,2,0,False,SUCCESSFUL,0.1,75.7,172.4135401248932,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t16__r02.txt
3.13t,MG,S,3,16,3,0,False,SUCCESSFUL,0.1,76.83,172.0871820449829,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t16__r03.txt
3.13t,MG,S,3,16,4,0,False,SUCCESSFUL,0.1,76.28,173.50070667266846,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t16__r04.txt
3.13t,MG,S,3,16,5,0,False,SUCCESSFUL,0.1,76.04,172.77988243103027,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t16__r05.txt
3.13t,MG,S,3,32,1,0,False,SUCCESSFUL,0.22,35.1,173.19162917137146,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t32__r01.txt
3.13t,MG,S,3,32,2,0,False,SUCCESSFUL,0.23,33.46,174.1688551902771,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t32__r02.txt
3.13t,MG,S,3,32,3,0,False,SUCCESSFUL,0.21,35.42,175.10219192504883,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t32__r03.txt
3.13t,MG,S,3,32,4,0,False,SUCCESSFUL,0.22,34.59,172.72736525535583,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t32__r04.txt
3.13t,MG,S,3,32,5,0,False,SUCCESSFUL,0.21,35.54,173.18125534057617,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-108,7257038,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__S__m3__t32__r05.txt
3.13t,MG,W,2,1,1,0,False,SUCCESSFUL,171.61,2.84,318.2587490081787,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t01__r01.txt
3.13t,MG,W,2,1,2,0,False,SUCCESSFUL,172.61,2.82,319.3481857776642,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t01__r02.txt
3.13t,MG,W,2,1,3,0,False,SUCCESSFUL,170.77,2.85,317.20524287223816,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t01__r03.txt
3.13t,MG,W,2,4,1,0,False,SUCCESSFUL,43.69,11.13,149.46013355255127,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t04__r01.txt
3.13t,MG,W,2,4,2,0,False,SUCCESSFUL,43.54,11.18,149.14289045333862,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t04__r02.txt
3.13t,MG,W,2,4,3,0,False,SUCCESSFUL,43.39,11.21,148.71712565422058,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t04__r03.txt
3.13t,MG,W,2,16,1,0,False,SUCCESSFUL,11.43,42.58,106.58337426185608,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t16__r01.txt
3.13t,MG,W,2,16,2,0,False,SUCCESSFUL,11.34,42.89,106.70236849784851,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t16__r02.txt
3.13t,MG,W,2,16,3,0,False,SUCCESSFUL,11.44,42.52,106.47253632545471,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t16__r03.txt
3.13t,MG,W,2,32,1,0,False,SUCCESSFUL,7.01,69.38,100.58311915397644,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t32__r01.txt
3.13t,MG,W,2,32,2,0,False,SUCCESSFUL,7.14,68.13,100.95459866523743,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t32__r02.txt
3.13t,MG,W,2,32,3,0,False,SUCCESSFUL,7.29,66.75,101.02229928970337,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m2__t32__r03.txt
3.13t,MG,W,3,1,1,0,False,SUCCESSFUL,0.45,1089.58,171.8264877796173,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t01__r01.txt
3.13t,MG,W,3,1,2,0,False,SUCCESSFUL,0.44,1097.56,172.06996369361877,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t01__r02.txt
3.13t,MG,W,3,1,3,0,False,SUCCESSFUL,0.44,1096.33,171.94471096992493,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t01__r03.txt
3.13t,MG,W,3,4,1,0,False,SUCCESSFUL,0.56,870.61,171.84104871749878,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t04__r01.txt
3.13t,MG,W,3,4,2,0,False,SUCCESSFUL,0.55,884.26,172.03357863426208,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t04__r02.txt
3.13t,MG,W,3,4,3,0,False,SUCCESSFUL,0.57,860.16,172.30774235725403,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t04__r03.txt
3.13t,MG,W,3,16,1,0,False,SUCCESSFUL,0.58,839.82,171.7855577468872,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t16__r01.txt
3.13t,MG,W,3,16,2,0,False,SUCCESSFUL,0.6,804.38,171.75986051559448,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t16__r02.txt
3.13t,MG,W,3,16,3,0,False,SUCCESSFUL,0.59,824.58,171.85476803779602,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t16__r03.txt
3.13t,MG,W,3,32,1,0,False,SUCCESSFUL,0.74,654.24,171.98163604736328,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t32__r01.txt
3.13t,MG,W,3,32,2,0,False,SUCCESSFUL,0.74,659.69,171.97954297065735,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t32__r02.txt
3.13t,MG,W,3,32,3,0,False,SUCCESSFUL,0.75,652.25,171.64155507087708,"3.13.13 experimental free-threading build (main, May 25 2026, 19:13:05) [GCC 10.1.0]",ilk-168,7255994,8,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py313t__MG__W__m3__t32__r03.txt
3.14t,CG,S,2,1,1,0,False,SUCCESSFUL,15.46,4.31,64.16690444946289,"3.14.4 free-threading build (main, May 25 2026, 19:26:08) [GCC 10.1.0]",ilk-168,7256495,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py314t__CG__S__m2__t01__r01.txt
3.14t,CG,S,2,1,2,0,False,SUCCESSFUL,15.35,4.34,63.07082271575928,"3.14.4 free-threading build (main, May 25 2026, 19:26:08) [GCC 10.1.0]",ilk-168,7256495,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py314t__CG__S__m2__t01__r02.txt
3.14t,CG,S,2,1,3,0,False,SUCCESSFUL,15.31,4.35,63.10289549827576,"3.14.4 free-threading build (main, May 25 2026, 19:26:08) [GCC 10.1.0]",ilk-168,7256495,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_versions_nopin/raw/py314t__CG__S__m2__t01__r03.txt
